L0A29-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
1,1,0,1,0,1,------5,9,0.56,------1,
4,2,0,1,4,2,------9,25,0.36,------2,
7,3,0,1,12,3,------21,49,0.43,------3,
10,4,0,1,8,4,------29,81,0.36,------4,
13,5,0,1,12,5,------41,121,0.34,------5,
16,6,1,1,12,6,------53,169,0.31,------6,
19,7,1,1,36,7,------89,225,0.4,------7,
22,8,1,1,28,8,------117,289,0.4,------8,
25,9,1,0,32,9,------85,169,0.5,------9,
28,10,1,0,24,10,------61,121,0.5,------10,
31,11,0,0,20,11,------41,81,0.51,------11,
34,12,0,0,16,12,------25,49,0.51,------12,
37,13,0,0,12,13,------13,25,0.52,------13,
40,14,0,0,8,13,------5,9,0.56,------1,
43,15,0,1,4,13,------9,25,0.36,------2,
46,16,0,1,12,13,------21,49,0.43,------3,
49,17,0,1,8,13,------29,81,0.36,------4,
52,18,0,1,12,13,------41,121,0.34,------5,
55,19,1,1,12,13,------53,169,0.31,------6,
58,20,1,1,36,13,------89,225,0.4,------7,
61,21,1,1,28,13,------117,289,0.4,------8,
64,22,1,1,12,14,------129,361,0.36,------14,
67,23,1,1,12,15,------141,441,0.32,------15,
70,24,1,1,32,16,------173,441,0.39,------16,
73,25,1,1,24,17,------197,441,0.45,------17,
76,26,1,1,24,18,------221,441,0.5,------18,
79,27,1,0,72,19,------149,441,0.34,------19,
82,28,1,0,40,20,------109,361,0.3,------20,
85,29,1,0,20,21,------89,289,0.31,------21,
88,30,1,0,16,22,------73,225,0.32,------22,
91,31,1,0,12,23,------61,169,0.36,------23,
94,32,1,0,12,24,------49,121,0.4,------24,
97,33,1,1,20,25,------69,169,0.41,------25,
100,34,1,1,32,26,------101,225,0.45,------26,
103,35,1,1,16,26,------117,289,0.4,------8,
106,36,1,1,12,26,------129,361,0.36,------14,
109,37,1,1,12,26,------141,441,0.32,------15,
112,38,1,1,32,26,------173,441,0.39,------16,
115,39,1,0,72,27,------101,441,0.23,------27,
118,40,1,0,40,27,------61,121,0.5,------10,
121,41,0,0,20,27,------41,81,0.51,------11,
124,42,0,0,16,27,------25,49,0.51,------12,
127,43,0,0,12,27,------13,25,0.52,------13,
130,44,0,0,8,27,------5,9,0.56,------1,
133,45,0,1,4,27,------9,25,0.36,------2,
136,46,0,1,12,27,------21,49,0.43,------3,
139,47,0,1,8,27,------29,81,0.36,------4,
142,48,0,1,12,27,------41,121,0.34,------5,
145,49,1,1,12,27,------53,169,0.31,------6,
148,50,1,1,36,27,------89,225,0.4,------7,
151,51,1,1,28,27,------117,289,0.4,------8,
154,52,1,1,12,27,------129,361,0.36,------14,
157,53,1,1,12,27,------141,441,0.32,------15,
160,54,1,1,32,27,------173,441,0.39,------16,
163,55,1,1,24,27,------197,441,0.45,------17,
166,56,1,1,24,27,------221,441,0.5,------18,
169,57,1,0,72,27,------149,441,0.34,------19,
172,58,1,0,40,27,------109,361,0.3,------20,
175,59,1,0,20,27,------89,289,0.31,------21,
178,60,1,0,16,27,------73,225,0.32,------22,
181,61,1,0,12,27,------61,169,0.36,------23,
184,62,1,0,12,27,------49,121,0.4,------24,
187,63,1,1,20,27,------69,169,0.41,------25,
190,64,1,1,32,27,------101,225,0.45,------26,
193,65,1,1,16,27,------117,289,0.4,------8,
196,66,1,1,12,27,------129,361,0.36,------14,
199,67,1,1,12,27,------141,441,0.32,------15,
202,68,1,1,32,27,------173,441,0.39,------16,
205,69,1,0,72,27,------101,441,0.23,------27,
208,70,1,0,40,27,------61,121,0.5,------10,
211,71,0,0,20,27,------41,81,0.51,------11,
214,72,0,0,16,27,------25,49,0.51,------12,
217,73,0,0,12,27,------13,25,0.52,------13,
220,74,0,0,8,27,------5,9,0.56,------1,
223,75,0,1,4,27,------9,25,0.36,------2,
226,76,0,1,12,27,------21,49,0.43,------3,
229,77,0,1,8,27,------29,81,0.36,------4,
232,78,0,1,12,27,------41,121,0.34,------5,
235,79,1,1,12,27,------53,169,0.31,------6,
238,80,1,1,36,27,------89,225,0.4,------7,
241,81,1,1,28,27,------117,289,0.4,------8,
244,82,1,1,12,27,------129,361,0.36,------14,
247,83,1,1,12,27,------141,441,0.32,------15,
250,84,1,1,32,27,------173,441,0.39,------16,
253,85,1,1,24,27,------197,441,0.45,------17,
256,86,1,1,24,27,------221,441,0.5,------18,
259,87,1,0,72,27,------149,441,0.34,------19,
262,88,1,0,40,27,------109,361,0.3,------20,
265,89,1,0,20,27,------89,289,0.31,------21,
268,90,1,0,16,27,------73,225,0.32,------22,
271,91,1,0,12,27,------61,169,0.36,------23,
274,92,1,0,12,27,------49,121,0.4,------24,
277,93,1,1,20,27,------69,169,0.41,------25,
280,94,1,1,32,27,------101,225,0.45,------26,
283,95,1,1,16,27,------117,289,0.4,------8,
286,96,1,1,12,27,------129,361,0.36,------14,
289,97,1,1,12,27,------141,441,0.32,------15,
292,98,1,1,32,27,------173,441,0.39,------16,
295,99,1,0,72,27,------101,441,0.23,------27,
298,100,1,0,40,27,------61,121,0.5,------10,
301,101,0,0,20,27,------41,81,0.51,------11,
304,102,0,0,16,27,------25,49,0.51,------12,
307,103,0,0,12,27,------13,25,0.52,------13,
310,104,0,0,8,27,------5,9,0.56,------1,
313,105,0,1,4,27,------9,25,0.36,------2,
316,106,0,1,12,27,------21,49,0.43,------3,
319,107,0,1,8,27,------29,81,0.36,------4,
322,108,0,1,12,27,------41,121,0.34,------5,
325,109,1,1,12,27,------53,169,0.31,------6,
328,110,1,1,36,27,------89,225,0.4,------7,
331,111,1,1,28,27,------117,289,0.4,------8,
334,112,1,1,12,27,------129,361,0.36,------14,
337,113,1,1,12,27,------141,441,0.32,------15,
340,114,1,1,32,27,------173,441,0.39,------16,
343,115,1,1,24,27,------197,441,0.45,------17,
346,116,1,1,24,27,------221,441,0.5,------18,
349,117,1,0,72,27,------149,441,0.34,------19,
352,118,1,0,40,27,------109,361,0.3,------20,
355,119,1,0,20,27,------89,289,0.31,------21,
358,120,1,0,16,27,------73,225,0.32,------22,
361,121,1,0,12,27,------61,169,0.36,------23,
364,122,1,0,12,27,------49,121,0.4,------24,
367,123,1,1,20,27,------69,169,0.41,------25,
370,124,1,1,32,27,------101,225,0.45,------26,
373,125,1,1,16,27,------117,289,0.4,------8,
376,126,1,1,12,27,------129,361,0.36,------14,
379,127,1,1,12,27,------141,441,0.32,------15,
382,128,1,1,32,27,------173,441,0.39,------16,
385,129,1,0,72,27,------101,441,0.23,------27,
388,130,1,0,40,27,------61,121,0.5,------10,
391,131,0,0,20,27,------41,81,0.51,------11,
394,132,0,0,16,27,------25,49,0.51,------12,
397,133,0,0,12,27,------13,25,0.52,------13,
400,134,0,0,8,27,------5,9,0.56,------1,
403,135,0,1,4,27,------9,25,0.36,------2,
406,136,0,1,12,27,------21,49,0.43,------3,
409,137,0,1,8,27,------29,81,0.36,------4,
412,138,0,1,12,27,------41,121,0.34,------5,
415,139,1,1,12,27,------53,169,0.31,------6,
418,140,1,1,36,27,------89,225,0.4,------7,
421,141,1,1,28,27,------117,289,0.4,------8,
424,142,1,1,12,27,------129,361,0.36,------14,
427,143,1,1,12,27,------141,441,0.32,------15,
430,144,1,1,32,27,------173,441,0.39,------16,
433,145,1,1,24,27,------197,441,0.45,------17,
436,146,1,1,24,27,------221,441,0.5,------18,
439,147,1,0,72,27,------149,441,0.34,------19,
