L2A0-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
3,1,0,1,0,1,------0,0,0.0,------1,
6,2,0,1,0,1,------0,0,0.0,------1,
9,3,0,1,0,1,------0,0,0.0,------1,
12,4,0,1,0,1,------0,0,0.0,------1,
15,5,0,1,0,1,------0,0,0.0,------1,
18,6,0,1,0,1,------0,0,0.0,------1,
21,7,0,1,0,1,------0,0,0.0,------1,
24,8,0,1,0,1,------0,0,0.0,------1,
27,9,0,1,0,1,------0,0,0.0,------1,
30,10,0,1,0,1,------0,0,0.0,------1,
33,11,0,1,0,1,------0,0,0.0,------1,
36,12,1,1,1,2,------1,0,2.1474836E7,------2,
39,13,1,1,0,2,------1,0,2.1474836E7,------2,
42,14,1,1,0,2,------1,0,2.1474836E7,------2,
45,15,1,1,0,2,------1,0,2.1474836E7,------2,
48,16,1,1,0,2,------1,0,2.1474836E7,------2,
51,17,1,1,0,2,------1,0,2.1474836E7,------2,
54,18,1,1,0,2,------1,0,2.1474836E7,------2,
57,19,1,1,0,2,------1,0,2.1474836E7,------2,
60,20,1,1,0,2,------1,0,2.1474836E7,------2,
63,21,1,1,0,2,------1,0,2.1474836E7,------2,
66,22,1,1,0,2,------1,0,2.1474836E7,------2,
69,23,1,1,0,2,------1,0,2.1474836E7,------2,
72,24,0,1,1,2,------0,0,0.0,------1,
75,25,0,1,0,2,------0,0,0.0,------1,
78,26,0,1,0,2,------0,0,0.0,------1,
81,27,0,1,0,2,------0,0,0.0,------1,
84,28,0,1,0,2,------0,0,0.0,------1,
87,29,0,1,0,2,------0,0,0.0,------1,
90,30,1,1,1,2,------1,0,2.1474836E7,------2,
93,31,1,1,0,2,------1,0,2.1474836E7,------2,
96,32,1,1,0,2,------1,0,2.1474836E7,------2,
99,33,1,1,0,2,------1,0,2.1474836E7,------2,
102,34,1,1,0,2,------1,0,2.1474836E7,------2,
105,35,1,1,0,2,------1,0,2.1474836E7,------2,
108,36,0,1,1,2,------0,0,0.0,------1,
111,37,0,1,0,2,------0,0,0.0,------1,
114,38,0,1,0,2,------0,0,0.0,------1,
117,39,0,1,0,2,------0,0,0.0,------1,
120,40,0,1,0,2,------0,0,0.0,------1,
123,41,0,1,0,2,------0,0,0.0,------1,
126,42,1,1,1,2,------1,0,2.1474836E7,------2,
129,43,1,1,0,2,------1,0,2.1474836E7,------2,
132,44,1,1,0,2,------1,0,2.1474836E7,------2,
135,45,1,1,0,2,------1,0,2.1474836E7,------2,
138,46,1,1,0,2,------1,0,2.1474836E7,------2,
141,47,1,1,0,2,------1,0,2.1474836E7,------2,
144,48,1,1,0,2,------1,0,2.1474836E7,------2,
147,49,1,1,0,2,------1,0,2.1474836E7,------2,
150,50,1,1,0,2,------1,0,2.1474836E7,------2,
153,51,1,1,0,2,------1,0,2.1474836E7,------2,
156,52,1,1,0,2,------1,0,2.1474836E7,------2,
159,53,1,1,0,2,------1,0,2.1474836E7,------2,
162,54,0,1,1,2,------0,0,0.0,------1,
165,55,0,1,0,2,------0,0,0.0,------1,
168,56,0,1,0,2,------0,0,0.0,------1,
171,57,0,1,0,2,------0,0,0.0,------1,
174,58,0,1,0,2,------0,0,0.0,------1,
177,59,0,1,0,2,------0,0,0.0,------1,
180,60,1,1,1,2,------1,0,2.1474836E7,------2,
183,61,1,1,0,2,------1,0,2.1474836E7,------2,
186,62,1,1,0,2,------1,0,2.1474836E7,------2,
189,63,1,1,0,2,------1,0,2.1474836E7,------2,
192,64,1,1,0,2,------1,0,2.1474836E7,------2,
195,65,1,1,0,2,------1,0,2.1474836E7,------2,
198,66,0,1,1,2,------0,0,0.0,------1,
201,67,0,1,0,2,------0,0,0.0,------1,
204,68,0,1,0,2,------0,0,0.0,------1,
207,69,0,1,0,2,------0,0,0.0,------1,
210,70,0,1,0,2,------0,0,0.0,------1,
213,71,0,1,0,2,------0,0,0.0,------1,
