L2A0-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
3,1,0,1,0,1,------0,0,0.0,------1,
6,2,0,1,0,1,------0,0,0.0,------1,
9,3,0,1,0,1,------0,0,0.0,------1,
12,4,0,1,0,1,------0,0,0.0,------1,
15,5,0,1,0,1,------0,0,0.0,------1,
18,6,0,1,0,1,------0,0,0.0,------1,
21,7,0,1,0,1,------0,0,0.0,------1,
24,8,0,1,0,1,------0,0,0.0,------1,
27,9,1,1,1,2,------1,0,2.1474836E7,------2,
30,10,1,1,0,2,------1,0,2.1474836E7,------2,
33,11,1,1,0,2,------1,0,2.1474836E7,------2,
36,12,1,1,0,2,------1,0,2.1474836E7,------2,
39,13,1,1,0,2,------1,0,2.1474836E7,------2,
42,14,1,1,0,2,------1,0,2.1474836E7,------2,
45,15,1,1,0,2,------1,0,2.1474836E7,------2,
48,16,1,1,0,2,------1,0,2.1474836E7,------2,
51,17,1,1,0,2,------1,0,2.1474836E7,------2,
54,18,0,1,1,2,------0,0,0.0,------1,
57,19,0,1,0,2,------0,0,0.0,------1,
60,20,0,1,0,2,------0,0,0.0,------1,
63,21,1,1,1,2,------1,0,2.1474836E7,------2,
66,22,1,1,0,2,------1,0,2.1474836E7,------2,
69,23,1,1,0,2,------1,0,2.1474836E7,------2,
72,24,0,1,1,2,------0,0,0.0,------1,
75,25,0,1,0,2,------0,0,0.0,------1,
78,26,0,1,0,2,------0,0,0.0,------1,
81,27,1,1,1,2,------1,0,2.1474836E7,------2,
84,28,1,1,0,2,------1,0,2.1474836E7,------2,
87,29,1,1,0,2,------1,0,2.1474836E7,------2,
90,30,1,1,0,2,------1,0,2.1474836E7,------2,
93,31,1,1,0,2,------1,0,2.1474836E7,------2,
96,32,1,1,0,2,------1,0,2.1474836E7,------2,
99,33,0,1,1,2,------0,0,0.0,------1,
102,34,0,1,0,2,------0,0,0.0,------1,
105,35,0,1,0,2,------0,0,0.0,------1,
108,36,1,1,1,2,------1,0,2.1474836E7,------2,
111,37,1,1,0,2,------1,0,2.1474836E7,------2,
114,38,1,1,0,2,------1,0,2.1474836E7,------2,
117,39,1,1,0,2,------1,0,2.1474836E7,------2,
120,40,1,1,0,2,------1,0,2.1474836E7,------2,
123,41,1,1,0,2,------1,0,2.1474836E7,------2,
126,42,1,1,0,2,------1,0,2.1474836E7,------2,
129,43,1,1,0,2,------1,0,2.1474836E7,------2,
132,44,1,1,0,2,------1,0,2.1474836E7,------2,
135,45,0,1,1,2,------0,0,0.0,------1,
138,46,0,1,0,2,------0,0,0.0,------1,
141,47,0,1,0,2,------0,0,0.0,------1,
144,48,1,1,1,2,------1,0,2.1474836E7,------2,
147,49,1,1,0,2,------1,0,2.1474836E7,------2,
150,50,1,1,0,2,------1,0,2.1474836E7,------2,
153,51,0,1,1,2,------0,0,0.0,------1,
156,52,0,1,0,2,------0,0,0.0,------1,
159,53,0,1,0,2,------0,0,0.0,------1,
162,54,1,1,1,2,------1,0,2.1474836E7,------2,
165,55,1,1,0,2,------1,0,2.1474836E7,------2,
168,56,1,1,0,2,------1,0,2.1474836E7,------2,
171,57,1,1,0,2,------1,0,2.1474836E7,------2,
174,58,1,1,0,2,------1,0,2.1474836E7,------2,
177,59,1,1,0,2,------1,0,2.1474836E7,------2,
180,60,0,1,1,2,------0,0,0.0,------1,
183,61,0,1,0,2,------0,0,0.0,------1,
186,62,0,1,0,2,------0,0,0.0,------1,
189,63,1,1,1,2,------1,0,2.1474836E7,------2,
192,64,1,1,0,2,------1,0,2.1474836E7,------2,
195,65,1,1,0,2,------1,0,2.1474836E7,------2,
198,66,1,1,0,2,------1,0,2.1474836E7,------2,
201,67,1,1,0,2,------1,0,2.1474836E7,------2,
204,68,1,1,0,2,------1,0,2.1474836E7,------2,
207,69,1,1,0,2,------1,0,2.1474836E7,------2,
210,70,1,1,0,2,------1,0,2.1474836E7,------2,
