L0A19-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
1,1,0,1,0,1,------5,9,0.56,------1,
4,2,0,1,4,2,------9,25,0.36,------2,
7,3,0,1,12,3,------21,49,0.43,------3,
10,4,0,1,8,4,------29,81,0.36,------4,
13,5,0,1,12,5,------41,121,0.34,------5,
16,6,1,1,12,6,------53,169,0.31,------6,
19,7,1,1,36,7,------89,225,0.4,------7,
22,8,1,1,28,8,------117,289,0.4,------8,
25,9,1,0,32,9,------85,169,0.5,------9,
28,10,1,0,24,10,------61,121,0.5,------10,
31,11,1,1,4,11,------65,169,0.38,------11,
34,12,1,1,12,12,------77,225,0.34,------12,
37,13,1,1,12,13,------89,289,0.31,------13,
40,14,1,1,36,14,------125,361,0.35,------14,
43,15,1,1,28,15,------153,441,0.35,------15,
46,16,1,1,32,16,------185,441,0.42,------16,
49,17,1,1,20,17,------205,441,0.46,------17,
52,18,1,1,40,18,------245,441,0.56,------18,
55,19,1,1,40,19,------285,441,0.65,------19,
58,20,1,1,24,20,------309,441,0.7,------20,
61,21,1,1,24,21,------333,441,0.76,------21,
64,22,1,1,16,22,------349,441,0.79,------22,
67,23,1,1,16,23,------365,441,0.83,------23,
70,24,1,1,16,24,------381,441,0.86,------24,
73,25,1,1,16,25,------397,441,0.9,------25,
76,26,1,1,0,25,------397,441,0.9,------25,
79,27,1,0,48,26,------349,441,0.79,------26,
82,28,1,0,36,27,------313,441,0.71,------27,
85,29,1,1,56,28,------369,441,0.84,------28,
88,30,1,1,16,29,------385,441,0.87,------29,
91,31,1,1,0,29,------385,441,0.87,------29,
94,32,1,1,0,29,------385,441,0.87,------29,
97,33,1,1,0,29,------385,441,0.87,------29,
100,34,1,1,0,29,------385,441,0.87,------29,
103,35,1,1,0,29,------385,441,0.87,------29,
106,36,1,0,40,30,------345,441,0.78,------30,
109,37,1,0,24,31,------321,361,0.89,------31,
112,38,1,1,52,32,------373,441,0.85,------32,
115,39,1,1,8,33,------381,441,0.86,------33,
118,40,1,1,8,34,------389,441,0.88,------34,
121,41,1,1,16,35,------405,441,0.92,------35,
124,42,1,1,16,36,------421,441,0.95,------36,
127,43,1,1,0,36,------421,441,0.95,------36,
130,44,1,1,0,36,------421,441,0.95,------36,
133,45,1,1,0,36,------421,441,0.95,------36,
136,46,1,1,0,36,------421,441,0.95,------36,
139,47,1,1,0,36,------421,441,0.95,------36,
142,48,1,1,0,36,------421,441,0.95,------36,
145,49,1,1,0,36,------421,441,0.95,------36,
148,50,1,1,0,36,------421,441,0.95,------36,
151,51,1,1,0,36,------421,441,0.95,------36,
154,52,1,1,0,36,------421,441,0.95,------36,
157,53,1,1,0,36,------421,441,0.95,------36,
160,54,1,0,8,37,------413,441,0.94,------37,
163,55,1,0,12,38,------401,441,0.91,------38,
166,56,1,1,0,38,------401,441,0.91,------38,
169,57,1,1,0,38,------401,441,0.91,------38,
172,58,1,1,0,38,------401,441,0.91,------38,
175,59,1,1,0,38,------401,441,0.91,------38,
178,60,1,1,0,38,------401,441,0.91,------38,
181,61,1,1,0,38,------401,441,0.91,------38,
184,62,1,1,0,38,------401,441,0.91,------38,
187,63,1,0,16,39,------385,441,0.87,------39,
190,64,1,0,20,40,------365,441,0.83,------40,
193,65,1,1,0,40,------365,441,0.83,------40,
196,66,1,1,0,40,------365,441,0.83,------40,
199,67,1,1,0,40,------365,441,0.83,------40,
202,68,1,1,0,40,------365,441,0.83,------40,
205,69,1,1,0,40,------365,441,0.83,------40,
208,70,1,1,0,40,------365,441,0.83,------40,
211,71,1,1,0,40,------365,441,0.83,------40,
214,72,1,1,0,40,------365,441,0.83,------40,
217,73,1,1,0,40,------365,441,0.83,------40,
220,74,1,1,0,40,------365,441,0.83,------40,
223,75,1,1,0,40,------365,441,0.83,------40,
226,76,1,1,0,40,------365,441,0.83,------40,
229,77,1,1,0,40,------365,441,0.83,------40,
232,78,1,1,0,40,------365,441,0.83,------40,
235,79,1,1,0,40,------365,441,0.83,------40,
238,80,1,1,0,40,------365,441,0.83,------40,
241,81,1,0,24,41,------341,441,0.77,------41,
244,82,1,0,28,42,------313,441,0.71,------42,
247,83,1,1,0,42,------313,441,0.71,------42,
250,84,1,1,0,42,------313,441,0.71,------42,
253,85,1,1,0,42,------313,441,0.71,------42,
256,86,1,1,0,42,------313,441,0.71,------42,
259,87,1,1,0,42,------313,441,0.71,------42,
262,88,1,1,0,42,------313,441,0.71,------42,
265,89,1,1,0,42,------313,441,0.71,------42,
268,90,1,0,32,43,------281,441,0.64,------43,
271,91,1,0,36,44,------245,441,0.56,------44,
274,92,1,1,0,44,------245,441,0.56,------44,
277,93,1,1,0,44,------245,441,0.56,------44,
280,94,1,1,0,44,------245,441,0.56,------44,
283,95,1,1,0,44,------245,441,0.56,------44,
286,96,1,1,0,44,------245,441,0.56,------44,
289,97,1,1,0,44,------245,441,0.56,------44,
292,98,1,1,0,44,------245,441,0.56,------44,
295,99,1,1,0,44,------245,441,0.56,------44,
298,100,1,1,0,44,------245,441,0.56,------44,
301,101,1,1,0,44,------245,441,0.56,------44,
304,102,1,1,0,44,------245,441,0.56,------44,
307,103,1,1,0,44,------245,441,0.56,------44,
310,104,1,1,0,44,------245,441,0.56,------44,
313,105,1,1,0,44,------245,441,0.56,------44,
316,106,1,1,0,44,------245,441,0.56,------44,
319,107,1,1,0,44,------245,441,0.56,------44,
322,108,1,0,40,45,------205,441,0.46,------45,
325,109,1,0,40,46,------165,361,0.46,------46,
328,110,1,1,4,47,------169,441,0.38,------47,
331,111,1,1,8,48,------177,441,0.4,------48,
334,112,1,1,8,49,------185,441,0.42,------49,
337,113,1,1,16,50,------201,441,0.46,------50,
340,114,1,1,16,51,------217,441,0.49,------51,
343,115,1,1,16,52,------233,441,0.53,------52,
346,116,1,1,16,53,------249,441,0.56,------53,
349,117,1,0,72,54,------177,441,0.4,------54,
352,118,1,0,32,55,------145,441,0.33,------55,
355,119,1,1,48,56,------193,441,0.44,------56,
358,120,1,1,52,57,------245,441,0.56,------57,
361,121,1,1,44,58,------289,441,0.66,------58,
364,122,1,1,32,59,------321,441,0.73,------59,
367,123,1,1,40,60,------361,441,0.82,------60,
370,124,1,1,40,61,------401,441,0.91,------61,
373,125,1,1,20,62,------421,441,0.95,------62,
376,126,1,1,12,63,------433,441,0.98,------63,
379,127,1,1,4,64,------437,441,0.99,------64,
382,128,1,1,0,64,------437,441,0.99,------64,
385,129,1,1,0,64,------437,441,0.99,------64,
388,130,1,1,0,64,------437,441,0.99,------64,
391,131,1,1,0,64,------437,441,0.99,------64,
394,132,1,1,0,64,------437,441,0.99,------64,
397,133,1,1,0,64,------437,441,0.99,------64,
400,134,1,1,0,64,------437,441,0.99,------64,
403,135,1,0,8,65,------429,441,0.97,------65,
406,136,1,0,12,66,------417,441,0.95,------66,
409,137,1,1,0,66,------417,441,0.95,------66,
412,138,1,1,0,66,------417,441,0.95,------66,
415,139,1,1,0,66,------417,441,0.95,------66,
418,140,1,1,0,66,------417,441,0.95,------66,
421,141,1,1,0,66,------417,441,0.95,------66,
424,142,1,1,0,66,------417,441,0.95,------66,
427,143,1,1,0,66,------417,441,0.95,------66,
430,144,1,0,16,67,------401,441,0.91,------67,
433,145,1,0,20,68,------381,441,0.86,------68,
436,146,1,1,0,68,------381,441,0.86,------68,
439,147,1,1,0,68,------381,441,0.86,------68,
