L2A0-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
3,1,0,1,0,1,------0,0,0.0,------1,
6,2,0,1,0,1,------0,0,0.0,------1,
9,3,0,1,0,1,------0,0,0.0,------1,
12,4,0,1,0,1,------0,0,0.0,------1,
15,5,0,1,0,1,------0,0,0.0,------1,
18,6,0,1,0,1,------0,0,0.0,------1,
21,7,0,1,0,1,------0,0,0.0,------1,
24,8,1,1,1,2,------1,0,2.1474836E7,------2,
27,9,1,1,0,2,------1,0,2.1474836E7,------2,
30,10,1,1,0,2,------1,0,2.1474836E7,------2,
33,11,1,1,0,2,------1,0,2.1474836E7,------2,
36,12,1,1,0,2,------1,0,2.1474836E7,------2,
39,13,1,1,0,2,------1,0,2.1474836E7,------2,
42,14,0,1,1,2,------0,0,0.0,------1,
45,15,0,1,0,2,------0,0,0.0,------1,
48,16,1,1,1,2,------1,0,2.1474836E7,------2,
51,17,1,1,0,2,------1,0,2.1474836E7,------2,
54,18,1,1,0,2,------1,0,2.1474836E7,------2,
57,19,1,1,0,2,------1,0,2.1474836E7,------2,
60,20,1,1,0,2,------1,0,2.1474836E7,------2,
63,21,1,1,0,2,------1,0,2.1474836E7,------2,
66,22,0,1,1,2,------0,0,0.0,------1,
69,23,0,1,0,2,------0,0,0.0,------1,
72,24,1,1,1,2,------1,0,2.1474836E7,------2,
75,25,1,1,0,2,------1,0,2.1474836E7,------2,
78,26,1,1,0,2,------1,0,2.1474836E7,------2,
81,27,1,1,0,2,------1,0,2.1474836E7,------2,
84,28,1,1,0,2,------1,0,2.1474836E7,------2,
87,29,1,1,0,2,------1,0,2.1474836E7,------2,
90,30,0,1,1,2,------0,0,0.0,------1,
93,31,0,1,0,2,------0,0,0.0,------1,
96,32,1,1,1,2,------1,0,2.1474836E7,------2,
99,33,1,1,0,2,------1,0,2.1474836E7,------2,
102,34,1,1,0,2,------1,0,2.1474836E7,------2,
105,35,1,1,0,2,------1,0,2.1474836E7,------2,
108,36,1,1,0,2,------1,0,2.1474836E7,------2,
111,37,1,1,0,2,------1,0,2.1474836E7,------2,
114,38,0,1,1,2,------0,0,0.0,------1,
117,39,0,1,0,2,------0,0,0.0,------1,
120,40,1,1,1,2,------1,0,2.1474836E7,------2,
123,41,1,1,0,2,------1,0,2.1474836E7,------2,
126,42,1,1,0,2,------1,0,2.1474836E7,------2,
129,43,1,1,0,2,------1,0,2.1474836E7,------2,
132,44,1,1,0,2,------1,0,2.1474836E7,------2,
135,45,1,1,0,2,------1,0,2.1474836E7,------2,
138,46,0,1,1,2,------0,0,0.0,------1,
141,47,0,1,0,2,------0,0,0.0,------1,
144,48,1,1,1,2,------1,0,2.1474836E7,------2,
147,49,1,1,0,2,------1,0,2.1474836E7,------2,
150,50,1,1,0,2,------1,0,2.1474836E7,------2,
153,51,1,1,0,2,------1,0,2.1474836E7,------2,
156,52,1,1,0,2,------1,0,2.1474836E7,------2,
159,53,1,1,0,2,------1,0,2.1474836E7,------2,
162,54,0,1,1,2,------0,0,0.0,------1,
165,55,0,1,0,2,------0,0,0.0,------1,
168,56,1,1,1,2,------1,0,2.1474836E7,------2,
171,57,1,1,0,2,------1,0,2.1474836E7,------2,
174,58,1,1,0,2,------1,0,2.1474836E7,------2,
177,59,1,1,0,2,------1,0,2.1474836E7,------2,
180,60,1,1,0,2,------1,0,2.1474836E7,------2,
183,61,1,1,0,2,------1,0,2.1474836E7,------2,
186,62,0,1,1,2,------0,0,0.0,------1,
189,63,0,1,0,2,------0,0,0.0,------1,
192,64,1,1,1,2,------1,0,2.1474836E7,------2,
195,65,1,1,0,2,------1,0,2.1474836E7,------2,
198,66,1,1,0,2,------1,0,2.1474836E7,------2,
201,67,1,1,0,2,------1,0,2.1474836E7,------2,
204,68,1,1,0,2,------1,0,2.1474836E7,------2,
207,69,1,1,0,2,------1,0,2.1474836E7,------2,
